,Nome,Data,Pagamento,Cotação,Yield,Rendimento
9529,HOFC11,2020-03-19,2020-04-15,84.99,0.75,0.64
9530,HOFC11,2020-02-28,2020-03-13,104.0,0.85,0.88
9531,HOFC11,2020-02-28,2020-03-13,104.0,0.85,0.88
9532,HOFC11,2020-01-31,2020-02-14,117.0,0.9,1.05
9533,HOFC11,2020-01-31,2020-02-14,117.0,0.9,1.05
9534,HOFC11,2019-12-30,2020-01-15,109.3,0.66,0.72
9535,HOFC11,2019-12-30,2020-01-15,109.3,0.66,0.72
9536,HOFC11,2019-11-29,2019-12-13,105.98,0.79,0.84
9537,HOFC11,2019-11-29,2019-12-13,105.98,0.79,0.84
9538,HOFC11,2019-10-31,2019-11-14,0.0,0.0,0.27
9539,HOFC11,2019-10-31,2019-11-14,0.0,0.0,0.27
9540,HOFC11,2019-09-30,2019-10-14,0.0,0.0,0.59
9541,HOFC11,2019-09-30,2019-10-14,0.0,0.0,0.59
9542,HOFC11,2019-08-30,2019-09-13,0.0,0.0,0.45
9543,HOFC11,2019-08-30,2019-09-13,0.0,0.0,0.45
9544,HOFC11,2019-08-14,2019-08-15,0.0,0.0,0.29
9545,HOFC11,2019-08-14,2019-08-15,0.0,0.0,0.29
9546,HOSI11,2024-10-31,2024-11-07,88.99,0.73,0.65
9547,HOSI11,2024-09-30,2024-10-07,95.34,0.68,0.65
9548,HOSI11,2024-08-30,2024-09-06,95.73,0.75,0.72
9549,HOSI11,2024-07-31,2024-08-07,94.2,0.78,0.74
9550,HOSI11,2024-06-28,2024-07-05,95.88,0.74,0.71
9551,HOSI11,2024-05-31,2024-06-07,97.33,0.76,0.74
9552,HOSI11,2024-04-30,2024-05-08,85.37,0.7,0.59
9553,HOSI11,2024-03-28,2024-04-05,87.28,0.7,0.61
9554,HOSI11,2024-02-29,2024-03-07,86.93,0.71,0.62
9555,HOSI11,2024-01-31,2024-02-07,89.53,1.26,1.13
9556,HOSI11,2023-12-28,2024-01-08,87.79,1.37,1.2
9557,HOSI11,2023-11-30,2023-12-07,79.6,0.97,0.77
9558,HOSI11,2023-10-31,2023-11-08,66.51,0.69,0.46
9559,HOSI11,2023-09-29,2023-10-06,65.64,0.69,0.45
9560,HOSI11,2023-08-31,2023-09-08,67.99,0.68,0.46
9561,HOSI11,2023-07-31,2023-08-07,67.97,0.69,0.47
9562,HOSI11,2023-06-30,2023-07-07,60.19,3.33,2.0
9563,HOSI11,2023-05-31,2023-06-07,50.99,0.71,0.36
9564,HOSI11,2023-04-28,2023-05-08,54.39,0.7,0.38
9565,HOSI11,2023-03-31,2023-04-10,56.57,0.69,0.39
9566,HOSI11,2023-02-28,2023-03-07,59.76,0.7,0.42
9567,HOSI11,2023-01-31,2023-02-07,62.81,0.7,0.44
9568,HOSI11,2022-12-29,2023-01-06,56.37,2.7,1.52
9569,HOSI11,2022-11-30,2022-12-07,60.91,0.71,0.43
9570,HOSI11,2022-10-31,2022-11-08,62.46,0.7,0.44
9571,HOSI11,2022-09-30,2022-10-07,63.61,0.69,0.44
9572,HOSI11,2022-08-31,2022-09-08,66.45,0.66,0.44
9573,HOSI11,2022-07-29,2022-08-05,64.1,0.88,0.56
9574,HOSI11,2022-06-30,2022-07-07,67.48,0.33,0.22
9575,HOSI11,2022-05-31,2022-06-07,68.49,0.53,0.36
9576,HOSI11,2022-04-29,2022-05-06,70.87,0.51,0.36
9577,HOSI11,2022-03-31,2022-04-07,68.96,0.52,0.36
9578,HOSI11,2022-02-25,2022-03-08,71.38,0.5,0.36
9579,HOSI11,2022-01-31,2022-02-07,71.02,0.52,0.37
9580,HOSI11,2021-12-30,2022-01-07,70.89,0.78,0.55
9581,HOSI11,2021-11-30,2021-12-07,71.84,0.77,0.55
9582,HOSI11,2021-10-29,2021-11-08,73.75,0.66,0.49
9583,HOSI11,2021-09-30,2021-10-07,77.2,0.59,0.46
9584,HOSI11,2021-08-31,2021-09-08,76.26,0.61,0.46
9585,HOSI11,2021-07-30,2021-08-06,79.63,0.55,0.44
9586,HOSI11,2021-06-30,2021-07-07,78.07,0.72,0.56
9587,HOSI11,2021-05-31,2021-06-08,78.31,0.69,0.54
9588,HOSI11,2021-04-30,2021-05-07,77.72,0.71,0.55
9589,HOSI11,2021-03-31,2021-04-08,78.63,0.72,0.56
9590,HOSI11,2021-02-26,2021-03-05,81.29,0.69,0.56
9591,HOSI11,2021-01-29,2021-02-05,82.87,0.68,0.56
9592,HOSI11,2020-12-30,2021-01-08,92.11,0.59,0.54
9593,HOSI11,2020-11-30,2020-12-08,87.12,0.59,0.51
9594,HOSI11,2020-10-30,2020-11-09,83.99,0.68,0.57
9595,HOSI11,2020-09-30,2020-10-07,73.22,0.78,0.57
9596,HPDP11,2024-10-31,2024-11-14,89.6,0.59,0.53
9597,HPDP11,2024-09-30,2024-10-14,83.49,0.63,0.53
9598,HPDP11,2024-08-30,2024-09-13,88.41,0.6,0.53
9599,HPDP11,2024-07-31,2024-08-14,0.0,0.0,0.53
9600,HPDP11,2024-06-28,2024-07-12,84.89,0.62,0.53
9601,HPDP11,2024-05-31,2024-06-14,87.82,0.6,0.53
9602,HPDP11,2024-04-30,2024-05-15,84.99,0.62,0.53
9603,HPDP11,2024-03-28,2024-04-12,87.32,0.61,0.53
9604,HPDP11,2024-02-29,2024-03-14,84.98,0.62,0.53
9605,HPDP11,2024-01-31,2024-02-16,85.86,0.62,0.53
9606,HPDP11,2023-12-28,2024-01-15,85.93,0.62,0.53
9607,HPDP11,2023-11-30,2023-12-14,83.95,0.63,0.53
9608,HPDP11,2023-10-31,2023-11-16,0.0,0.0,0.53
9609,HPDP11,2023-09-29,2023-10-16,82.19,0.64,0.53
9610,HPDP11,2023-08-31,2023-09-15,79.53,0.67,0.53
9611,HPDP11,2023-07-31,2023-08-14,80.97,0.65,0.53
9612,HPDP11,2023-06-30,2023-07-14,72.27,1.38,1.0
9613,HPDP11,2023-05-31,2023-06-15,69.28,0.72,0.5
9614,HPDP11,2023-04-28,2023-05-15,66.38,0.68,0.45
9615,HPDP11,2023-03-31,2023-04-17,68.31,0.66,0.45
9616,HPDP11,2023-02-28,2023-03-14,0.0,0.0,0.45
9617,HPDP11,2023-01-31,2023-02-14,75.13,0.6,0.45
9618,HPDP11,2022-12-29,2023-01-13,73.21,0.44,0.32
9619,HPDP11,2022-11-30,2022-12-14,77.78,0.64,0.5
9620,HPDP11,2022-10-31,2022-11-16,80.52,0.68,0.55
9621,HPDP11,2022-09-30,2022-10-17,80.79,0.62,0.5
9622,HPDP11,2022-08-31,2022-09-15,0.0,0.0,0.45
9623,HPDP11,2022-07-29,2022-08-12,80.02,0.56,0.45
9624,HPDP11,2022-06-30,2022-07-14,80.48,0.56,0.45
9625,HPDP11,2022-05-31,2022-06-14,81.97,0.55,0.45
9626,HPDP11,2022-04-29,2022-05-13,0.0,0.0,0.45
9627,HPDP11,2022-03-31,2022-04-14,78.07,0.58,0.45
9628,HPDP11,2022-02-25,2022-03-15,82.94,0.54,0.45
9629,HPDP11,2022-01-31,2022-02-14,0.0,0.0,0.45
9630,HPDP11,2021-12-30,2022-01-14,77.18,0.65,0.5
9631,HPDP11,2021-11-30,2021-12-14,0.0,0.0,0.4
9632,HPDP11,2021-10-29,2021-11-16,0.0,0.0,0.4
9633,HPDP11,2021-09-30,2021-10-15,83.44,0.42,0.35
9634,HPDP11,2021-08-31,2021-09-15,82.33,0.43,0.35
9635,HPDP11,2021-07-30,2021-08-13,0.0,0.0,0.3
9636,HPDP11,2021-06-30,2021-07-15,75.33,0.4,0.3
9637,HPDP11,2021-05-31,2021-06-15,80.41,0.1,0.08
9638,HPDP11,2021-04-30,2021-05-14,80.89,0.06,0.05
9639,HPDP11,2021-03-31,2021-04-15,80.96,0.04,0.03
9640,HPDP11,2021-02-26,2021-03-12,85.39,0.35,0.3
9641,HPDP11,2021-01-29,2021-02-12,84.03,0.26,0.22
9642,HPDP11,2020-12-30,2021-01-15,86.86,0.4,0.35
9643,HPDP11,2020-11-30,2020-12-14,87.82,0.4,0.35
9644,HPDP11,2020-10-30,2020-11-16,85.78,0.35,0.3
9645,HPDP11,2020-09-30,2020-10-15,87.82,0.34,0.3
9646,HPDP11,2020-08-31,2020-09-15,87.82,0.4,0.35
9647,HPDP11,2020-06-30,2020-07-14,87.82,0.07,0.06
9648,HPDP11,2020-02-28,2020-03-13,100.51,0.2,0.2
9649,HPDP11,2020-01-31,2020-02-14,104.42,0.6,0.63
9650,HPDP11,2019-12-30,2020-01-15,0.0,0.0,0.53
9651,HRDF11,2019-09-30,2019-10-01,0.0,0.0,6.8
9652,HREC11,2024-10-31,2024-11-14,8.2,0.98,0.08
9653,HREC11,2024-09-30,2024-10-14,8.45,0.95,0.08
9654,HREC11,2024-08-30,2024-09-13,8.65,0.92,0.08
9655,HREC11,2024-07-31,2024-08-14,8.55,0.94,0.08
9656,HREC11,2024-06-28,2024-07-12,8.13,0.98,0.08
9657,HREC11,2024-05-31,2024-06-14,8.46,0.95,0.08
9658,HREC11,2024-04-30,2024-05-15,8.44,0.95,0.08
9659,HREC11,2024-03-28,2024-04-12,8.55,0.94,0.08
9660,HREC11,2024-02-29,2024-03-14,8.54,0.94,0.08
9661,HREC11,2024-01-31,2024-02-16,8.57,0.93,0.08
9662,HREC11,2023-12-28,2024-01-15,8.73,0.97,0.09
9663,HREC11,2023-11-30,2023-12-14,8.13,1.05,0.09
9664,HREC11,2023-10-31,2023-11-16,8.19,1.04,0.09
9665,HREC11,2023-09-29,2023-10-16,8.35,1.02,0.09
9666,HREC11,2023-08-31,2023-09-15,8.23,1.03,0.09
9667,HREC11,2023-07-31,2023-08-14,8.15,1.04,0.09
9668,HREC11,2023-06-30,2023-07-14,8.22,1.09,0.09
9669,HREC11,2023-05-31,2023-06-15,8.14,1.11,0.09
9670,HREC11,2023-04-28,2023-05-15,7.43,1.21,0.09
9671,HREC11,2023-03-31,2023-04-17,7.48,1.2,0.09
9672,HREC11,2023-02-28,2023-03-14,7.51,1.2,0.09
9673,HREC11,2023-01-31,2023-02-14,7.69,1.17,0.09
9674,HREC11,2022-12-29,2023-01-13,7.92,1.2,0.1
9675,HREC11,2022-11-30,2022-12-14,8.0,1.19,0.1
9676,HREC11,2022-10-31,2022-11-16,8.87,1.01,0.09
9677,HREC11,2022-09-30,2022-10-17,9.12,0.88,0.08
9678,HREC11,2022-08-31,2022-09-15,9.52,0.84,0.08
9679,HREC11,2022-07-29,2022-08-12,9.54,1.15,0.11
9680,HREC11,2022-06-30,2022-07-14,9.36,1.5,0.14
9681,HREC11,2022-05-31,2022-06-14,9.5,1.37,0.13
9682,HREC11,2022-04-29,2022-05-13,9.36,1.07,0.1
9683,HREC11,2022-03-31,2022-04-14,9.42,1.01,0.1
9684,HREC11,2022-02-25,2022-03-15,9.56,0.94,0.09
9685,HREC11,2022-01-31,2022-02-14,9.31,0.97,0.09
9686,HREC11,2021-12-30,2022-01-14,9.54,1.05,0.1
9687,HREC11,2021-11-30,2021-12-14,9.42,1.11,0.11
9688,HREC11,2021-10-29,2021-11-16,9.49,0.84,0.08
9689,HREC11,2021-09-30,2021-10-15,9.52,0.74,0.07
9690,HREC11,2021-08-31,2021-09-15,9.62,0.73,0.07
9691,HREC11,2021-07-30,2021-08-13,9.77,0.72,0.07
9692,HREC11,2021-06-30,2021-07-15,9.76,1.11,0.11
9693,HREC11,2021-05-31,2021-06-15,9.84,1.06,0.1
9694,HREC11,2021-04-30,2021-05-14,10.08,0.84,0.09
9695,HREC11,2021-03-31,2021-04-15,10.1,0.79,0.08
9696,HREC11,2021-02-26,2021-03-12,10.03,0.75,0.08
9697,HREC11,2021-01-29,2021-02-12,10.21,0.73,0.08
9698,HREC11,2020-12-30,2021-01-15,0.0,0.0,0.12
9699,HREC11,2020-11-30,2020-12-14,0.0,0.0,0.1
9700,HREC11,2020-10-30,2020-11-16,0.0,0.0,0.01
9701,HRES11,2024-07-05,2024-07-12,0.0,0.0,13.26
9702,HSAF11,2024-10-31,2024-11-07,79.4,1.01,0.8
9703,HSAF11,2024-09-30,2024-10-07,81.13,0.99,0.8
9704,HSAF11,2024-08-30,2024-09-06,83.1,0.96,0.8
9705,HSAF11,2024-07-31,2024-08-07,82.11,0.97,0.8
9706,HSAF11,2024-06-28,2024-07-05,83.01,1.08,0.9
9707,HSAF11,2024-05-31,2024-06-07,82.57,1.21,1.0
9708,HSAF11,2024-04-30,2024-05-08,82.14,1.28,1.05
9709,HSAF11,2024-03-28,2024-04-05,86.68,1.15,1.0
9710,HSAF11,2024-02-29,2024-03-07,84.19,1.07,0.9
9711,HSAF11,2024-01-31,2024-02-07,85.66,0.99,0.85
9712,HSAF11,2023-12-28,2024-01-08,83.26,0.9,0.75
9713,HSAF11,2023-11-30,2023-12-07,81.62,0.98,0.8
9714,HSAF11,2023-10-31,2023-11-08,79.47,1.01,0.8
9715,HSAF11,2023-09-29,2023-10-06,81.81,0.86,0.7
9716,HSAF11,2023-08-31,2023-09-08,82.51,0.91,0.75
9717,HSAF11,2023-07-31,2023-08-07,85.52,0.94,0.8
9718,HSAF11,2023-06-30,2023-07-07,83.83,1.31,1.1
9719,HSAF11,2023-05-31,2023-06-07,81.35,1.35,1.1
9720,HSAF11,2023-04-28,2023-05-08,77.3,1.42,1.1
9721,HSAF11,2023-03-31,2023-04-10,75.76,1.25,0.95
9722,HSAF11,2023-02-28,2023-03-07,75.44,1.19,0.9
9723,HSAF11,2023-01-31,2023-02-07,76.3,1.18,0.9
9724,HSAF11,2022-12-29,2023-01-06,75.86,1.05,0.8
9725,HSAF11,2022-11-30,2022-12-07,80.32,0.75,0.6
9726,HSAF11,2022-10-31,2022-11-08,81.66,1.22,1.0
9727,HSAF11,2022-09-30,2022-10-17,81.45,1.23,1.0
9728,HSAF11,2022-08-31,2022-09-08,83.64,1.2,1.0
9729,HSAF11,2022-07-29,2022-08-05,90.12,1.11,1.0
9730,HSAF11,2022-06-30,2022-07-07,90.93,1.37,1.25
9731,HSAF11,2022-05-31,2022-06-07,91.56,1.37,1.25
9732,HSAF11,2022-04-29,2022-05-06,91.74,1.25,1.15
9733,HSAF11,2022-03-31,2022-04-07,91.59,1.26,1.15
9734,HSAF11,2022-02-25,2022-03-08,92.29,1.25,1.15
9735,HSAF11,2022-01-31,2022-02-07,91.2,1.21,1.1
9736,HSAF11,2021-12-30,2022-01-07,91.09,1.1,1.0
9737,HSAF11,2021-11-30,2021-12-07,85.95,1.22,1.05
9738,HSAF11,2021-10-29,2021-11-08,87.77,1.2,1.05
9739,HSAF11,2021-09-30,2021-10-07,86.49,1.16,1.0
9740,HSAF11,2021-08-31,2021-09-08,88.59,0.93,0.82
9741,HSAF11,2021-07-30,2021-08-06,95.72,0.89,0.85
9742,HSAF11,2021-06-30,2021-07-07,97.09,1.03,1.0
9743,HSAF11,2021-05-31,2021-06-08,97.99,1.12,1.1
9744,HSAF11,2021-04-30,2021-05-07,97.2,1.13,1.1
9745,HSAF11,2021-03-31,2021-04-08,95.94,1.15,1.1
9746,HSAF11,2021-02-26,2021-03-05,94.22,1.06,1.0
9747,HSAF11,2021-01-29,2021-02-05,91.04,0.88,0.8
9748,HSAF11,2020-12-30,2021-01-08,90.77,0.77,0.7
9749,HSAF11,2020-11-30,2020-12-07,87.74,0.46,0.4
9750,HSAF11,2020-10-30,2020-11-09,88.46,0.25,0.22
9751,HSAF11,2020-09-30,2020-10-07,95.08,0.04,0.04
9752,HSLG11,2024-10-31,2024-11-14,82.82,0.89,0.74
9753,HSLG11,2024-09-30,2024-10-14,85.13,0.87,0.74
9754,HSLG11,2024-08-30,2024-09-13,84.96,0.87,0.74
9755,HSLG11,2024-07-31,2024-08-14,84.76,0.87,0.74
9756,HSLG11,2024-06-28,2024-07-12,84.84,0.87,0.74
9757,HSLG11,2024-05-31,2024-06-14,89.02,0.83,0.74
9758,HSLG11,2024-04-30,2024-05-15,87.16,0.85,0.74
9759,HSLG11,2024-03-28,2024-04-12,95.66,0.77,0.74
9760,HSLG11,2024-02-29,2024-03-14,93.38,0.79,0.74
9761,HSLG11,2024-01-31,2024-02-16,94.69,0.78,0.74
9762,HSLG11,2023-12-28,2024-01-15,95.18,0.78,0.74
9763,HSLG11,2023-11-30,2023-12-14,87.88,0.84,0.74
9764,HSLG11,2023-10-31,2023-11-16,87.93,0.84,0.74
9765,HSLG11,2023-09-29,2023-10-16,93.26,0.79,0.74
9766,HSLG11,2023-08-31,2023-09-15,91.04,0.8,0.73
9767,HSLG11,2023-07-31,2023-08-14,92.76,0.79,0.73
9768,HSLG11,2023-06-30,2023-07-14,91.77,0.8,0.73
9769,HSLG11,2023-05-31,2023-06-15,83.98,0.87,0.73
9770,HSLG11,2023-04-28,2023-05-15,81.14,0.9,0.73
9771,HSLG11,2023-03-31,2023-04-17,73.2,0.98,0.72
9772,HSLG11,2023-02-28,2023-03-14,78.28,0.92,0.72
9773,HSLG11,2023-01-31,2023-02-14,77.64,0.9,0.7
9774,HSLG11,2022-12-29,2023-01-13,85.9,0.81,0.7
9775,HSLG11,2022-11-30,2022-12-14,87.5,0.8,0.7
9776,HSLG11,2022-10-31,2022-11-16,92.79,0.75,0.7
9777,HSLG11,2022-09-30,2022-10-14,94.53,0.74,0.7
9778,HSLG11,2022-08-31,2022-09-15,92.81,0.74,0.69
9779,HSLG11,2022-07-29,2022-08-12,82.07,0.83,0.68
9780,HSLG11,2022-06-30,2022-07-14,81.15,0.8,0.65
9781,HSLG11,2022-05-31,2022-06-14,83.24,0.78,0.65
9782,HSLG11,2022-04-29,2022-05-13,85.91,0.73,0.63
9783,HSLG11,2022-03-31,2022-04-14,86.49,0.73,0.63
9784,HSLG11,2022-02-25,2022-03-15,87.06,0.72,0.63
9785,HSLG11,2022-01-31,2022-02-14,87.46,0.72,0.63
9786,HSLG11,2021-12-30,2022-01-14,92.96,0.62,0.58
9787,HSLG11,2021-11-30,2021-12-14,76.31,0.76,0.58
9788,HSLG11,2021-10-29,2021-11-16,82.87,0.7,0.58
9789,HSLG11,2021-09-30,2021-10-15,85.9,0.68,0.58
9790,HSLG11,2021-08-31,2021-09-15,91.15,0.64,0.58
9791,HSLG11,2021-07-30,2021-08-13,99.81,0.58,0.58
9792,HSLG11,2021-06-30,2021-07-07,96.43,0.6,0.58
9793,HSLG11,2021-05-31,2021-06-08,102.62,0.57,0.58
9794,HSLG11,2021-04-30,2021-05-07,104.85,0.55,0.58
9795,HSLG11,2021-03-31,2021-04-08,107.25,0.54,0.58
9796,HSLG11,2021-02-26,2021-03-12,109.1,0.53,0.58
9797,HSLG11,2021-01-29,2021-02-12,110.06,0.53,0.58
9798,HSLG11,2020-12-30,2021-01-15,104.56,0.3,0.31
9799,HSML11,2024-10-31,2024-11-07,87.16,0.92,0.8
9800,HSML11,2024-09-30,2024-10-07,91.59,0.87,0.8
9801,HSML11,2024-08-30,2024-09-06,94.92,0.84,0.8
9802,HSML11,2024-07-31,2024-08-07,94.45,0.85,0.8
9803,HSML11,2024-06-28,2024-07-05,94.14,0.85,0.8
9804,HSML11,2024-05-31,2024-06-07,93.55,0.86,0.8
9805,HSML11,2024-04-30,2024-05-08,93.55,0.86,0.8
9806,HSML11,2024-03-28,2024-04-05,94.76,0.84,0.8
9807,HSML11,2024-02-29,2024-03-07,93.74,0.85,0.8
9808,HSML11,2024-01-31,2024-02-07,93.49,0.81,0.76
9809,HSML11,2023-12-28,2024-01-08,93.55,0.81,0.76
9810,HSML11,2023-11-30,2023-12-07,90.41,0.82,0.74
9811,HSML11,2023-10-31,2023-11-08,88.66,0.83,0.74
9812,HSML11,2023-09-29,2023-10-06,90.73,0.82,0.74
9813,HSML11,2023-08-31,2023-09-08,93.31,0.79,0.74
9814,HSML11,2023-07-31,2023-08-07,91.38,0.81,0.74
9815,HSML11,2023-06-30,2023-07-07,90.51,0.82,0.74
9816,HSML11,2023-05-31,2023-06-07,85.09,0.87,0.74
9817,HSML11,2023-04-28,2023-05-08,82.47,0.9,0.74
9818,HSML11,2023-03-31,2023-04-10,77.03,0.96,0.74
9819,HSML11,2023-02-28,2023-03-07,76.18,0.97,0.74
9820,HSML11,2023-01-31,2023-02-07,77.35,0.9,0.7
9821,HSML11,2022-12-29,2023-01-06,79.14,0.88,0.7
9822,HSML11,2022-11-30,2022-12-07,78.81,0.86,0.68
9823,HSML11,2022-10-31,2022-11-08,87.99,0.77,0.68
9824,HSML11,2022-09-30,2022-10-07,91.14,0.75,0.68
9825,HSML11,2022-08-31,2022-09-08,88.39,0.76,0.67
9826,HSML11,2022-07-29,2022-08-05,75.65,0.86,0.65
9827,HSML11,2022-06-30,2022-07-07,75.41,0.86,0.65
9828,HSML11,2022-05-31,2022-06-07,77.85,0.8,0.62
9829,HSML11,2022-04-29,2022-05-06,78.09,0.77,0.6
9830,HSML11,2022-03-31,2022-04-07,78.56,0.76,0.6
9831,HSML11,2022-02-25,2022-03-08,74.46,0.81,0.6
9832,HSML11,2022-01-31,2022-02-07,73.63,0.75,0.55
9833,HSML11,2021-12-30,2022-01-07,78.9,0.66,0.52
9834,HSML11,2021-11-30,2021-12-07,67.79,0.77,0.52
9835,HSML11,2021-10-29,2021-11-08,74.79,0.7,0.52
9836,HSML11,2021-09-30,2021-10-07,77.34,0.67,0.52
9837,HSML11,2021-08-31,2021-09-08,78.32,0.64,0.5
9838,HSML11,2021-07-30,2021-08-06,83.87,0.6,0.5
9839,HSML11,2021-06-30,2021-07-07,86.45,0.46,0.4
9840,HSML11,2021-05-31,2021-06-08,88.08,0.4,0.35
9841,HSML11,2021-04-30,2021-05-07,86.88,0.25,0.22
9842,HSML11,2021-03-31,2021-04-08,84.9,0.19,0.16
9843,HSML11,2021-02-26,2021-03-05,88.98,0.45,0.4
9844,HSML11,2021-01-29,2021-02-05,94.57,0.53,0.5
9845,HSML11,2020-12-30,2021-01-08,91.18,0.55,0.5
9846,HSML11,2020-11-30,2020-12-07,89.64,0.52,0.47
9847,HSML11,2020-10-30,2020-11-09,85.54,0.53,0.45
9848,HSML11,2020-09-30,2020-10-07,89.32,0.45,0.4
9849,HSML11,2020-08-31,2020-09-08,88.75,0.29,0.26
9850,HSML11,2020-07-31,2020-08-07,82.68,0.22,0.18
9851,HSML11,2020-06-30,2020-07-07,86.06,0.21,0.18
9852,HSML11,2020-05-29,2020-06-05,80.46,0.22,0.18
9853,HSML11,2020-04-30,2020-05-08,80.74,0.27,0.22
9854,HSML11,2020-03-31,2020-04-07,80.41,0.27,0.22
9855,HSML11,2020-02-28,2020-03-06,111.25,0.54,0.6
9856,HSML11,2020-01-31,2020-02-07,117.98,0.51,0.6
9857,HSML11,2019-12-30,2020-01-08,122.22,0.54,0.66
9858,HSML11,2019-11-29,2019-12-06,105.89,0.59,0.62
9859,HSML11,2019-10-31,2019-11-07,0.0,0.0,0.62
9860,HSML11,2019-09-30,2019-10-07,0.0,0.0,0.61
9861,HSML11,2019-08-30,2019-09-06,0.0,0.0,0.6
9862,HSRE11,2024-10-31,2024-11-14,96.0,1.0,0.96
9863,HSRE11,2024-09-30,2024-10-14,95.04,1.01,0.96
9864,HSRE11,2024-08-30,2024-09-13,100.0,0.96,0.96
9865,HSRE11,2024-07-31,2024-08-14,97.12,0.99,0.96
9866,HSRE11,2024-06-28,2024-07-12,105.16,0.69,0.73
9867,HSRE11,2024-05-31,2024-06-14,105.15,0.69,0.73
9868,HSRE11,2024-04-30,2024-05-15,105.15,0.69,0.73
9869,HSRE11,2024-03-28,2024-04-12,103.13,0.58,0.6
9870,HSRE11,2024-02-29,2024-03-14,103.23,0.58,0.6
9871,HSRE11,2024-01-31,2024-02-16,102.25,0.59,0.6
9872,HSRE11,2023-12-28,2024-01-15,102.27,0.59,0.6
9873,HSRE11,2023-11-30,2023-12-14,102.52,0.59,0.6
9874,HSRE11,2023-10-31,2023-11-16,106.52,0.56,0.6
9875,HSRE11,2023-09-29,2023-10-16,0.0,0.0,0.6
9876,HSRE11,2023-08-31,2023-09-15,100.33,0.6,0.6
9877,HSRE11,2023-07-31,2023-08-14,100.34,0.6,0.6
9878,HSRE11,2023-06-30,2023-07-14,0.0,0.0,0.63
9879,HSRE11,2023-05-31,2023-06-15,0.0,0.0,0.63
9880,HSRE11,2023-04-28,2023-05-15,98.78,0.64,0.63
9881,HSRE11,2023-03-31,2023-04-17,99.38,0.63,0.63
9882,HSRE11,2023-02-28,2023-03-14,99.47,0.63,0.63
9883,HSRE11,2023-01-31,2023-02-14,98.88,0.64,0.63
9884,HSRE11,2022-12-29,2023-01-13,98.88,0.64,0.63
9885,HSRE11,2022-11-30,2022-12-14,0.0,0.0,0.63
9886,HSRE11,2022-10-31,2022-11-16,97.89,0.64,0.63
9887,HSRE11,2022-09-30,2022-10-14,97.43,0.65,0.63
9888,HSRE11,2022-08-31,2022-09-15,96.46,0.65,0.63
9889,HSRE11,2022-07-29,2022-08-12,96.46,0.65,0.63
9890,HSRE11,2022-06-30,2022-07-14,96.48,0.58,0.56
9891,HSRE11,2022-05-31,2022-06-14,96.48,0.58,0.56
9892,HSRE11,2022-04-29,2022-05-13,96.48,0.58,0.56
9893,HSRE11,2022-03-31,2022-04-14,96.48,0.58,0.56
9894,HSRE11,2022-02-25,2022-03-15,96.48,0.58,0.56
9895,HSRE11,2022-01-31,2022-02-14,95.52,0.59,0.56
9896,HSRE11,2021-12-30,2022-01-14,95.52,0.91,0.87
9897,HSRE11,2021-11-30,2021-12-14,94.07,0.6,0.56
9898,HSRE11,2021-10-29,2021-11-16,94.07,0.6,0.56
9899,HSRE11,2021-09-30,2021-10-15,94.55,0.59,0.56
9900,HSRE11,2021-08-31,2021-09-15,93.96,0.6,0.56
9901,HSRE11,2021-07-30,2021-08-13,94.55,0.57,0.54
9902,HSRE11,2021-06-30,2021-07-07,0.0,0.0,0.54
9903,HSRE11,2021-05-31,2021-06-08,0.0,0.0,0.54
9904,HSRE11,2021-04-30,2021-05-07,0.0,0.0,0.54
9905,HSRE11,2021-03-31,2021-04-08,84.42,0.32,0.27
9906,HSRE11,2021-02-26,2021-03-12,0.0,0.0,0.54
9907,HSRE11,2021-01-29,2021-02-12,0.0,0.0,0.54
9908,HTMX11,2024-10-31,2024-11-07,190.0,1.25,2.37
9909,HTMX11,2024-09-30,2024-10-07,204.75,1.05,2.15
9910,HTMX11,2024-08-30,2024-09-06,186.72,1.14,2.13
9911,HTMX11,2024-07-31,2024-08-07,173.52,1.33,2.3
9912,HTMX11,2024-06-28,2024-07-05,178.46,0.79,1.41
9913,HTMX11,2024-05-31,2024-06-07,179.89,1.1,1.98
9914,HTMX11,2024-04-30,2024-05-08,169.57,1.29,2.19
9915,HTMX11,2024-03-28,2024-04-05,172.07,0.97,1.66
9916,HTMX11,2024-02-29,2024-03-07,147.97,1.76,2.6
9917,HTMX11,2024-01-31,2024-02-07,162.57,0.53,0.86
9918,HTMX11,2023-12-28,2024-01-08,189.8,1.71,3.25
9919,HTMX11,2023-11-30,2023-12-07,169.68,2.18,3.7
9920,HTMX11,2023-10-31,2023-11-08,152.42,2.43,3.7
9921,HTMX11,2023-09-29,2023-10-06,138.14,2.06,2.85
9922,HTMX11,2023-08-31,2023-09-08,132.17,1.53,2.02
9923,HTMX11,2023-07-31,2023-08-07,128.31,1.46,1.87
9924,HTMX11,2023-06-30,2023-07-07,122.84,1.53,1.88
9925,HTMX11,2023-05-31,2023-06-07,109.99,1.58,1.74
9926,HTMX11,2023-04-28,2023-05-08,100.66,1.88,1.9
9927,HTMX11,2023-03-31,2023-04-10,97.29,0.65,0.63
9928,HTMX11,2023-02-28,2023-03-07,101.6,0.62,0.63
9929,HTMX11,2023-01-31,2023-02-07,108.9,0.68,0.74
9930,HTMX11,2022-12-29,2023-01-06,106.93,1.18,1.26
